"";"logFC";"logCPM";"F";"PValue";"FDR"
"C1D";-0,474989464826109;4,09713764422488;1,92580128912476;0,174484107796839;0,403924120539691
"CACNA2D4";0,548182528924297;4,14023607043026;1,92522455084557;0,174546863063019;0,403969388512052
"ANO8";0,423348037810998;4,54202267712311;1,92472339658271;0,174601415926941;0,403969388512052
"TBC1D10B";0,283878999807039;5,29902200410102;1,92455433538434;0,174619823592677;0,403969388512052
"UBN1";-0,313500240832784;5,79771617718847;1,92431264425127;0,174646143362542;0,403969388512052
"HCP5";-0,457036391531722;5,62956642913003;1,92354651532139;0,174729604950429;0,404080026456528
"ENO2";-0,905469881336092;4,92370794113317;1,92255624925966;0,174837554664441;0,404247239031484
"SEC24A";-0,497048151524029;5,70765256730513;1,92165937642228;0,174935392433614;0,404391008069632
"EMC1";0,276759276236269;5,56036694495691;1,92108127655802;0,174998490753473;0,404454429108445
"SMC2";-0,365847485986855;4,57026991545478;1,91896952854777;0,175229215140202;0,404905160738595
"C2orf44";0,667491253847759;3,66941873353025;1,91608747910066;0,175544689040695;0,405492703264943
"ZNF217";-0,331831380730809;7,06786895955686;1,91599345279078;0,175554992772319;0,405492703264943
"ZBTB1";-0,453954487082423;7,05915232336175;1,91540015866392;0,175620024729536;0,405560313674947
"LRRC45";0,442293989770895;4,12793399317647;1,91463540232773;0,175703893531863;0,405671387733073
"ARMC7";0,650588947567953;3,6468611078219;1,91316797413974;0,175864956930197;0,405890524806026
"COMMD8";0,549497026490892;4,06091138215678;1,91311854564183;0,175870385230298;0,405890524806026
"DNLZ";0,868897295813763;2,9370547387618;1,91243216393579;0,175945785293968;0,405981922892958
"LINC01094";0,327966513968257;6,28893068699046;1,91194277030436;0,175999569579849;0,406023417128777
"ARMC10";0,471263459861094;4,4139001370175;1,90992189229523;0,176221872556515;0,406453580773528
"ZBTB38";0,25717741837805;6,6880714584645;1,90921075629022;0,176300179811407;0,406551512655789
"PIP5K1C";0,241803813777285;6,07246561802994;1,90820651681226;0,176410833423205;0,406723980860453
"YWHAEP1";-0,754070700888286;3,06401789322835;1,90700066320982;0,176543812215928;0,406868863573488
"SUMF1";-0,385229241875373;5,04867833471325;1,90635461533645;0,176615106346656;0,406868863573488
"HSD17B4";-0,393600801680973;6,77309124355487;1,90621783640421;0,176630204911118;0,406868863573488
"NCKAP5";-0,598433332335724;4,47795033656523;1,90612976183343;0,176639927984697;0,406868863573488
"POLR2K";-0,569131544981876;4,1996903569379;1,90601087253787;0,176653053896116;0,406868863573488
"POC1B-GALNT4";-1,0138081829369;4,63026471302905;1,9055398713376;0,176705066036481;0,406906021100453
"ERGIC1";-0,415997859647285;6,83722038320843;1,90493951172156;0,176771389705671;0,406976112596837
"PIN1";0,399536309790481;4,46084811328815;1,90358356965805;0,176921294890564;0,407238564106736
"GNL3";0,387181936591746;6,13023228702895;1,90281518266994;0,177006311025459;0,407283382831204
"NREP";0,783431093032345;3,36160370276409;1,90247901139639;0,177043521208323;0,407283382831204
"TUBB";0,32890910809618;8,35732090693039;1,90243400653273;0,177048503426315;0,407283382831204
"PAPD4";-0,251674933639738;6,39669315570371;1,9020284019274;0,177093413062485;0,407304075753731
"F13A1";-0,909336369918477;6,93727109872267;1,89965839741235;0,177356099702347;0,40782553258806
"ADGRE1";1,12731963001255;4,00049769157487;1,89704530309852;0,17764627194292;0,408409967586591
"MAML3";-0,431471710517574;5,54732449106364;1,89313747697476;0,178081281968531;0,409327081233303
"ZKSCAN2";-0,621412086500352;3,57171914954447;1,89238784593577;0,178164875210952;0,409360463104341
"FGFR1OP2";0,288950595588676;6,63433243697186;1,89233911315706;0,178170311155917;0,409360463104341
"HERC2";0,334168511575392;7,23881490128391;1,89184179948312;0,178225795874377;0,409360463104341
"CDK2AP1";0,283855303720597;6,32872076624125;1,89150829929708;0,178263015727192;0,409360463104341
"TXLNGY";1,38100119720126;4,25335532040049;1,89138943966872;0,178276283156013;0,409360463104341
"RPL31";-0,273991843412209;8,4963302398231;1,89081647953461;0,178340255126004;0,409424460199192
"RPGR";-0,614513551382058;4,12921085168776;1,89042147857998;0,178384373699737;0,4094428621997
"BTK";0,260781889096034;6,88916528464698;1,88699431783195;0,178767711807296;0,410177491412273
"CSTF2T";0,332453108853876;5,74894536022707;1,88691344825034;0,17877676924882;0,410177491412273
"KHDRBS1";-0,266436636022187;6,29362836799492;1,88625158400377;0,178850919155497;0,410230836630177
"LINC00294";0,397205676571655;4,56880893903197;1,88566001400424;0,178917225123533;0,410230836630177
"RNH1";-0,359902793358538;6,34521916789292;1,8855825843114;0,178925905994999;0,410230836630177
"ZNF581";-0,475467479303247;4,02556830681602;1,88541488177007;0,178944709356272;0,410230836630177
"CNPPD1";0,265767105023139;5,84348274597006;1,88486257527261;0,179006652560087;0,410289904341947
"IMPACT";-0,393571320698424;5,05768174798537;1,88343038000996;0,17916739853744;0,410575362055588
"ARHGAP23";-0,721265415202759;3,24325267913859;1,8821472279732;0,179311563557139;0,410822715616468
"HACD2";-0,622974362921526;3,42732482522452;1,88157617236875;0,179375767744639;0,410877518728345
"LCP1";0,362592455316412;8,92994156126453;1,88129009310762;0,17940794222227;0,410877518728345
"HDAC5";-0,27932716521623;6,59742682657652;1,8805617721508;0,179489885598359;0,410923453120443
"KIAA1211L";0,489548093132087;4,92749817546909;1,88046776014696;0,179500466163361;0,410923453120443
"ADIPOR2";-0,418476754950269;6,43974000103314;1,87924230238683;0,179638453670058;0,410932766782803
"KLHL12";0,268901213518186;5,41851352822056;1,87920145317983;0,179643055517467;0,410932766782803
"ZNF586";0,740604637125999;3,12972984586334;1,87888200149806;0,179679048075896;0,410932766782803
"INPP5K";-0,337658320759958;4,70165235029456;1,87884147251042;0,179683615088373;0,410932766782803
"NGRN";-0,312261772316556;6,01576120457306;1,87882291856368;0,17968570588801;0,410932766782803
"SPECC1";0,296392654577185;6,55261198917297;1,87645185551827;0,179953136033005;0,411461394304497
"TXNDC9";0,509252983896718;3,56290756351484;1,87589824167255;0,180015646522903;0,411475647894631
"U2SURP";0,244218905635622;6,86095221918787;1,87575403119917;0,180031934119845;0,411475647894631
"RASAL2";-0,358074872645499;6,51358160824517;1,87456434308776;0,180166368941331;0,411611365654825
"MTG2";0,40846937700447;4,66217841205101;1,87415111301956;0,180213092193785;0,411611365654825
"SPIN1";0,30167972942631;6,72624871323296;1,87410579724283;0,180218216861178;0,411611365654825
"SLC36A1";0,483022028058111;4,52166387084197;1,8739442195695;0,180236490771701;0,411611365654825
"RALY";-0,247675265464044;6,46741225015727;1,87335114142351;0,180303585080862;0,411681690839955
"EPC1";-0,354530569416565;6,31329376032816;1,87291621552339;0,180352806875072;0,411711188158252
"S100A11";0,449073475397206;7,0242152767382;1,87187990929279;0,180470153698637;0,411890460033143
"RBFA";0,574453621760969;3,6042693181959;1,871581374445;0,18050397551933;0,411890460033143
"ITPR3";-0,87905773661353;4,37157077174254;1,87045610446813;0,180631528919903;0,41209860580982
"NT5C3B";0,365482862082432;4,21336093476382;1,86894004409513;0,180803551237223;0,412335302162628
"NDUFS8";-0,422217746980124;4,43816001200493;1,86890091407676;0,180807993797262;0,412335302162628
"DERL2";0,352986031157741;5,35029479287876;1,8685019402804;0,180853298101766;0,412355700396487
"MYO9A";-0,502504460913904;4,35613254034943;1,86716449229683;0,181005267722326;0,412619244470131
"MAPK1IP1L";-0,333638733415267;6,18609189661459;1,86618146911691;0,181117063203787;0,41279112013548
"AKAP8";0,296951119680965;5,76077648000468;1,86456791729765;0,181300746410595;0,413057868279818
"SLC25A4";-0,459541569816708;4,73265613177861;1,8645134966318;0,181306945445458;0,413057868279818
"TMEM55A";0,473139157077887;4,28367803428516;1,86417819335755;0,181345145324413;0,413061918683302
"SYPL1";0,22675742323955;6,30070650957868;1,86358018293683;0,181413298506525;0,413134180394077
"MRPS7";0,421608212076234;4,72281186454807;1,86233880345789;0,181554872641854;0,413373581736854
"GOLPH3";0,323527357866803;6,26680638409936;1,8618311166355;0,181612810496576;0,413392157642089
"BCL6";0,679887904926859;7,68737157486143;1,86148726968544;0,181652063376622;0,413392157642089
"VAMP3";-0,269084219690559;6,60360614973909;1,86130929522278;0,181672384594672;0,413392157642089
"FAT4";-1,10634018431443;2,88061457723661;1,85885442822623;0,18195296190097;0,413947550836289
"C3orf18";0,718593769160933;3,09417723489189;1,85804390209649;0,182045714916131;0,414075501978308
"SHF";-0,846361282992817;2,97963268821386;1,85715964581539;0,182146970201253;0,41422273692649
"STT3B";0,293257124436772;6,8978250312873;1,85614243116839;0,1822635342739;0,414404719767501
"PHLDA2";-1,04360906119477;3,31438970378166;1,85504304689287;0,182389615267759;0,414608263530097
"TBRG4";0,366982290100995;5,06851355303159;1,85460123627749;0,182440313133144;0,414640399046691
"PPARGC1B";-0,596497093415961;5,1433539074818;1,85221616257049;0,182714294086479;0,415079045482642
"RUNX3";-0,701287212880239;4,57123799198969;1,8520129217888;0,182737663897365;0,415079045482642
"MAX";0,251283094817596;6,35755975237329;1,85195683365503;0,182744113871957;0,415079045482642
"SH3PXD2A";-0,643189923222279;4,65273702569914;1,85164728971625;0,182779715469563;0,415079045482642
"VCAN";1,12008659235504;5,19534575620494;1,85104248024561;0,182849300567572;0,415153937484851
"VPS53";0,251614931213737;5,606224534842;1,85060939000819;0,182899148468509;0,415183995752874
"ZNF542P";0,67896824189308;3,4840583584072;1,8499489804312;0,182975191923654;0,415273494417882
"ADCK2";0,484995172651156;5,6216165148236;1,84777163841772;0,183226173816944;0,415759911416159
"CCNYL1";-0,558551341980211;4,86433779051529;1,84679474717463;0,183338914685487;0,415924847230681
"LRRC37A2";0,566979656762459;5,90994689863131;1,84650638222276;0,183372210224266;0,415924847230681
"SEMA6A";-0,774589634190804;3,55781280698402;1,84527069059018;0,183514969649375;0,416165421074498
"ST6GALNAC6";-0,248609679572478;6,06888556269479;1,84374367241198;0,183691571061012;0,416482628429215
"LDLRAD4";-0,260246930491989;6,63306629854184;1,84109132969552;0,183998804610802;0,417037486537985
"TFAP4";0,532027497885411;3,66561520373383;1,84099617039954;0,184009838871006;0,417037486537985
"C5orf28";0,537208801450044;3,39976570134635;1,84003712639612;0,184121090001476;0,417206250091256
"TUBGCP4";0,390386147454922;3,99870649968195;1,83934559167755;0,184201359800478;0,417304758589138
"PPP3CA";0,292334283464676;5,45476380352969;1,83777465340336;0,184383863070138;0,417605777020936
"COPS5";0,334523287058272;4,95675091833182;1,83756808893651;0,184407876846914;0,417605777020936
"DNAJC3";0,408824290283382;6,81639129686445;1,83686267199388;0,184489912242946;0,417708144289729
"ENTPD7";0,739146158011921;3,09369013621566;1,83474831164875;0,184736062323722;0,418173378287586
"FKBP3";0,371590893678937;5,07596314944911;1,83446445633584;0,184769138400414;0,418173378287586
"MAP4";-0,334427552573416;6,62367639556668;1,8337403493948;0,184853546897131;0,418280940814118
"CEP131";0,426252057159748;4,70748489689651;1,83121143927779;0,18514870475859;0,418865242502927
"NBPF8";0,343066377506103;6,91631705596518;1,82913832153599;0,185391089634015;0,419252621407578
"PTK2";0,313455609882209;5,59183265899133;1,8291145474637;0,185393871471564;0,419252621407578
"WDR91";-0,403904862965676;7,00843879676405;1,82849638290354;0,185466221456688;0,419332619126854
"ATF1";-0,339081187808874;4,70446837125232;1,82809409413602;0,185513323636496;0,419352479079345
"ABCG1";-0,693066060798288;5,09585107863992;1,82748853124144;0,185584253488171;0,419352479079345
"GDPD3";0,54060266319011;4,07235771488348;1,82719018795984;0,185619210602164;0,419352479079345
"HTR7";-0,965254450815696;3,18773833497672;1,82715860217009;0,185622911998793;0,419352479079345
"LOC100130357";-0,885774111484818;3,55387733841186;1,82669609338536;0,18567712152503;0,419391403149844
"SRSF2";-0,371420240583554;9,00355908737812;1,82560307414161;0,185805307587247;0,419597370240337
"NFE2L1";-0,228649880852188;7,31953357219633;1,82430706241209;0,185957438433697;0,419620338483549
"CIDECP";-0,696465852744204;3,32218196418906;1,8240949919063;0,185982346396842;0,419620338483549
"FAM133B";-1,4268657346501;3,91137031953625;1,82405945759825;0,18598652034251;0,419620338483549
"KDM5A";-0,241510864194301;6,86312320798544;1,82360205635231;0,186040257894137;0,419620338483549
"NUDT4";-0,94475876200652;5,1605359939513;1,82355822099123;0,186045408853181;0,419620338483549
"SH3TC1";0,395377326070183;8,33787425383026;1,82350309090651;0,186051887265014;0,419620338483549
"OSBP";-0,26332245105487;5,90524334823822;1,82305849895243;0,186104141828977;0,419620338483549
"ZNF777";-0,523803841664842;3,58941776388189;1,82299607051864;0,186111480695904;0,419620338483549
"DYNC1H1";-0,304785938394837;8,34820231844111;1,82218373284321;0,186207008110269;0,419752271711104
"CD163L1";1,15086445278118;3,40466487308869;1,82116068773149;0,1863273980414;0,419940187040445
"MRPL38";0,34783553853652;4,94266796886866;1,81975069841064;0,186493476855031;0,420230979736322
"NBPF15";0,330618133430887;6,39240819859573;1,81858610078022;0,186630786449034;0,420403717536789
"GMFB";0,254196890348174;5,74599949479719;1,81831575726983;0,186662678225898;0,420403717536789
"ARID1A";0,175725470583904;7,40689913334849;1,81815755577143;0,186681343930453;0,420403717536789
"CLSTN3";0,617004161228462;4,42960902481085;1,81751867907643;0,186756745947469;0,420490024973248
"RNF4";0,257974456832148;5,595522855668;1,81670117302401;0,186853283953684;0,420623877197049
"SNRNP48";0,396949236080177;5,07204076902484;1,81562512443703;0,186980444736337;0,420817150782978
"ST5";-0,491467579844912;5,14940077597905;1,81534679237871;0,18701335331507;0,420817150782978
"EFEMP2";0,588931971989135;4,42995392532011;1,81486521241641;0,187070309427308;0,420842404823859
"SLC29A3";0,488781258401999;5,48367517175781;1,81462444691042;0,187098792445278;0,420842404823859
"NDRG2";0,278705387425709;6,6234337490902;1,81370010663534;0,187208192337262;0,420970396671552
