"";"logFC";"logCPM";"F";"PValue";"FDR"
"MKNK1";1,79352610464967;8,02775843297847;57,495749460163;9,81059836232505e-09;0,000111261996027128
"TNFRSF25";3,09269218936077;4,80721636107687;51,7373960437534;2,96371368850108e-08;0,000168057384706453
"PABPC4";-1,38772479773399;8,31709357845956;45,2500557071174;1,13402063369223e-07;0,000259883149638402
"ARHGAP9";1,23828966010783;7,32106847099497;45,1060817555343;1,1698020865329e-07;0,000259883149638402
"PHLDA1";-3,36073591563942;7,7588286812073;43,6395675239191;1,61070569643407e-07;0,000259883149638402
"CLK2";1,29038879117431;6,133306698625;43,4491312213148;1,67978926729406e-07;0,000259883149638402
"STAB1";1,76739194340965;10,45100366759;43,4060430663806;1,6958521423921e-07;0,000259883149638402
"IL1A";-3,42373978385689;8,18476904857067;43,054322177418;1,83322916595293e-07;0,000259883149638402
"PLEKHG5";2,39007343855723;6,19813925300799;42,000856980864;2,32014962106153e-07;0,000292364631693987
"TIPARP";-2,3156949298023;7,42816610932331;39,7316134336467;3,89963689653768e-07;0,000423272802741693
"MAFF";-2,45995273630376;7,37634648828866;39,1665220217511;4,44954466072255e-07;0,000423272802741693
"ATP13A1";1,11358817013121;6,77208498885802;39,1386807912388;4,47868233215794e-07;0,000423272802741693
"NRAS";-1,31287055460329;6,17044454419419;38,1816589376841;5,6141993514806e-07;0,000478635505877255
"BZW1";-1,4021357814973;7,85778045870808;37,8617191390963;6,05901657846398e-07;0,000478635505877255
"ETV3";-2,19809785538314;6,1195167674927;37,2835494800398;6,96049473956939e-07;0,000478635505877255
"EPB41L4A-AS1";-2,01815696282206;4,04276377569857;37,2063541526676;7,09123525110439e-07;0,000478635505877255
"STAT2";0,911098370449681;7,21991288581773;37,1578707321137;7,1746791287482e-07;0,000478635505877255
"NDST2";1,12060787282035;6,11947654553244;36,7649814617697;7,89057811164552e-07;0,000478915354065759
"FBXO18";0,934457088759694;6,17761803041954;36,6962384431728;8,02344742725458e-07;0,000478915354065759
"RAP2B";-1,42724253311926;6,72625502274226;36,0607160446147;9,37048342237484e-07;0,000528804308685488
"NFKBIA";-2,32396139737213;9,90717727383942;35,8817148873904;9,79180890785226e-07;0,000528804308685488
"AZIN1";-1,62275656514117;7,89052368770011;35,421811947187;1,09692501361822e-06;0,000565464844520193
"VPS16";1,28711967461486;5,39816219018932;35,0977673046895;1,18886229152012e-06;0,000586212489049117
"GGT7";1,36895366898116;5,59818592623129;34,2656547392507;1,46451457886377e-06;0,000662356864746878
"NSUN5P1";1,5953915494125;5,7578126089969;34,2357197496531;1,47561628719564e-06;0,000662356864746878
"MLF1";-2,28688931630371;5,09396366852751;34,07905228101;1,53519385140658e-06;0,000662356864746878
"PTGDS";3,06641043245295;4,87962934771733;33,973171243833;1,57690109762505e-06;0,000662356864746878
"IL1B";-3,40338498283929;9,92280933649547;33,5682580171092;1,74783983506218e-06;0,000685585860047363
"CENPT";1,06211308165472;5,75649802612605;33,506440921555;1,77562188150975e-06;0,000685585860047363
"ZNF594";2,14823406712043;4,29953278270364;33,4236660459675;1,81355928061202e-06;0,000685585860047363
"ARL5B";-2,26729192143821;6,05791276566753;32,9440388553018;2,05101342094288e-06;0,000738816752842419
"RGCC";-3,00857219725505;6,54666718689812;32,7687494829265;2,14585219294453e-06;0,000738816752842419
"IRF9";1,16436205893584;6,1698336337968;32,6546358458225;2,21008683081607e-06;0,000738816752842419
"CCL20";-4,260386323239;6,22213745577149;32,6461368785251;2,21495190870666e-06;0,000738816752842419
"TGFB2";-3,95042757721999;3,91402815993489;32,4968938779076;2,30226221333387e-06;0,000745998736040554
"KDM6B";-2,30990303899395;7,9692113210595;32,0642423282873;2,57666505551959e-06;0,000768010214884225
"CDK5RAP1";1,17217304265892;4,77682057830169;32,0512176897508;2,58544588488428e-06;0,000768010214884225
"CD83";-2,92422488241873;10,5335268830578;31,9965027422275;2,62268169854835e-06;0,000768010214884225
"SNAP25";6,12755363855416;2,79070342345256;31,9697831247228;2,64107207305218e-06;0,000768010214884225
"DISP1";1,23177872347986;5,26567320201804;31,6745858641551;2,85361068906613e-06;0,000771929136889185
"ASTL";-6,06010220575105;3,58934170517526;31,6606950092712;2,86404913221387e-06;0,000771929136889185
"XRCC3";1,99348950960523;4,45871513718445;31,588774323593;2,91874706502874e-06;0,000771929136889185
"MAPRE1";-0,931472808002044;7,35692528238923;31,5782936963797;2,92681005962745e-06;0,000771929136889185
"NUP85";1,29848387656034;5,44179178220863;31,3583310618671;3,10160554871182e-06;0,000783628159022946
"ZNF691";1,45901921139957;4,79005688053526;31,3213137580703;3,13209562829122e-06;0,000783628159022946
"NUPR1";-3,09148774071724;5,39082339433038;31,2657529848356;3,1784582766119e-06;0,000783628159022946
"ATAT1";1,60901833348219;3,63241316377175;31,0556852660634;3,3604443914168e-06;0,00081086808176719
"FAM73B";1,13972142167486;6,05186297951314;30,8893716314875;3,51236657129086e-06;0,000819549600524575
"DNTTIP2";-1,72191265364928;7,36839129987669;30,858933939112;3,54095145275586e-06;0,000819549600524575
"RIPK2";-1,90970242793454;6,72724662090074;30,6736264033172;3,72039562991096e-06;0,000843860136776403
"SLC12A9";1,47191464811215;7,2909216742532;30,1406254632205;4,29249900247394e-06;0,000929759544398897
"AMZ2";-1,10526439670687;6,12855993061707;30,098419534336;4,3416310185614e-06;0,000929759544398897
"PPP6R2";1,11840073618714;6,60778407326553;30,0212042147128;4,43306998130408e-06;0,000929759544398897
"ETF1";-1,5170989107786;7,69417327072178;29,9656803271619;4,50008476988571e-06;0,000929759544398897
"SKP2";1,53649526967421;4,67317273867343;29,958345127792;4,50901815906351e-06;0,000929759544398897
"SLC7A6";0,921806542697505;7,2562468829906;29,8709274020191;4,61694418842198e-06;0,000935013643587387
"YME1L1";-1,24084068494757;7,47279186229713;29,5242701678571;5,07271139776613e-06;0,00100929157828185
"EEF2";-1,16369109325061;10,1906255418409;29,352797916382;5,31560433952498e-06;0,0010393839450785
"HSP90AB1";-2,01399366679628;11,9881922144421;29,0261072710667;5,81321353160395e-06;0,00111741787562577
"NFKBIE";-1,61292644086684;6,74375163987344;28,7182690247594;6,32755626844956e-06;0,00115339098980173
"NFIL3";-2,32052442459616;7,4526549284269;28,6898249771526;6,37746302003216e-06;0,00115339098980173
"TUBB2B";-4,12226800311636;3,98509371323591;28,6788094597816;6,39690255556676e-06;0,00115339098980173
"MRC1";2,30947622915917;6,33116882778742;28,643401296502;6,45981626498665e-06;0,00115339098980173
"NCF4";0,985661212309173;6,64237354418481;28,5762266654242;6,5809863477015e-06;0,00115339098980173
"AHCTF1";-1,07188981656923;6,52834862778234;28,5600283777729;6,61056470656138e-06;0,00115339098980173
"C16orf72";-1,44357114665847;6,488704895376;28,4809845650822;6,75693974073896e-06;0,00116106747878364
"GFAP";-2,32569398973243;6,40915338338898;28,3286579881155;7,04881978364996e-06;0,00119143683555926
"LONRF3";-2,46457699516722;4,7285041800547;28,2805364819975;7,14378845058016e-06;0,00119143683555926
"NFKBIB";-1,80405278743284;4,99192145776317;28,2172011203213;7,27085858292346e-06;0,00119292266121614
"CPSF3L";0,684310370228511;5,95505032281715;28,1719717700921;7,36307083018513e-06;0,00119292266121614
"FASTK";1,18142627104889;5,69127671969598;27,8521907890564;8,05154467983646e-06;0,00128609251005669
"EPHA2";-2,32096142703073;4,70976910917905;27,6970658963654;8,40986293515951e-06;0,0013246702159395
"NFKBIZ";-2,03342410941357;9,66533919748275;27,5842971642625;8,68095858559243e-06;0,00134864042903019
"LIMA1";1,43889653342965;4,64847428767487;27,3641268737675;9,23736695483579e-06;0,00136559682535294
"C7orf43";1,13525390606683;5,93107918165178;27,3199042058131;9,35362673969669e-06;0,00136559682535294
"RRN3";-1,04314342672555;5,6225382979034;27,31806505723;9,35849533713117e-06;0,00136559682535294
"OCRL";1,10495924505937;5,7180448920486;27,3179089779527;9,35890863438419e-06;0,00136559682535294
"TAF5L";-1,41868404504082;5,64869831513539;27,3053735462845;9,39216580350315e-06;0,00136559682535294
"YWHAZ";-0,924378166931961;8,51729044027663;27,1712260934573;9,75603133498333e-06;0,001400546219874
"BHLHE40";-1,42093625841472;8,39247266369221;27,0502205899515;1,00971100942117e-05;0,00141942812852493
"ZXDB";-1,46849084499682;4,80062208608594;27,0360484115671;1,01378783538065e-05;0,00141942812852493
"FNIP2";-1,64623121266018;6,57157358879579;26,8328718896466;1,07419679545122e-05;0,00148566656795271
"NDUFV3";1,11665866539181;4,58441975689001;26,7794204249547;1,09071659890485e-05;0,00149033939134698
"ZFAS1";-1,53383333590691;6,03845720551131;26,582985657343;1,15378410390345e-05;0,00155774589552012
"CDK10";1,22036372075624;5,30026369975373;26,4948453649079;1,18333146530751e-05;0,00157884260565323
"NFATC1";-1,29501644280192;5,39624685282757;26,2976703297019;1,25238101709142e-05;0,00165154105986439
"NAA40";1,15523489867699;6,49734385751748;26,1906674029771;1,29163362764096e-05;0,00167078122443491
"SOD2";-1,98387641190593;8,70163086964506;26,1778152358979;1,29643547967791e-05;0,00167078122443491
"LINC00641";-1,85068764926081;6,40928116477487;25,7542109670818;1,46581123810373e-05;0,00186783879228476
"CABP4";2,11439784992175;3,97960490705072;25,5372289049255;1,56154033904818e-05;0,00196771433168282
"OLR1";-1,60376340495428;9,78452813148285;25,4458917646586;1,60380408164995e-05;0,00199876286703209
"ZGLP1";2,33108580406082;3,37995049361629;25,3623782827093;1,64351232551317e-05;0,00202598622648313
"RBM15B";-1,18715688225182;5,87335737587005;25,2407345885004;1,7032302957532e-05;0,00207702524560614
"HNRNPU";-1,28789683871633;9,66811187604387;25,1119755162141;1,76896120639325e-05;0,00213423287677721
"ZFP62";1,20301568909137;5,11160197529278;24,913644802069;1,87553621611429e-05;0,00223899539231076
"MITF";-1,52014032759266;4,96000746914632;24,7452241466394;1,97139841386633e-05;0,00229515976674648
"ARHGAP27";1,07755293445811;8,23232422927114;24,7323945598732;1,97891120759597e-05;0,00229515976674648
"MTERF4";1,43402511536713;5,08582370263607;24,721536976021;1,98529300056244e-05;0,00229515976674648
"DUSP10";-2,1146248835147;6,69509957693469;24,6907058404572;2,00353422897365e-05;0,00229515976674648
"ZBTB10";-2,17410109015485;7,58175482575561;24,6395345379595;2,03420398171963e-05;0,00230699073566823
"SAP25";1,15865616258956;5,55856875341775;24,5844478176723;2,06777891841703e-05;0,00230781403980836
"LPAR2";1,34659038513564;5,96756073224291;24,571705971851;2,07562853417206e-05;0,00230781403980836
"CSRNP1";-1,94298684654235;8,75863554636657;24,4035828289488;2,18221940844805e-05;0,00240277187487469
"MYADM";-1,72823478645257;7,63320953528014;24,3159779989411;2,24005319715369e-05;0,00244273493355
"SMARCA5";-0,867754703905837;7,14835822412946;24,191039414923;2,32536840033493e-05;0,00249223027752109
"MLXIPL";1,34988966084999;7,72466789890594;24,1567404909227;2,34938909875473e-05;0,00249223027752109
"SH3BP2";0,959701423832879;7,7804329070593;24,0930855372254;2,39467049438918e-05;0,00249223027752109
"ARHGAP4";1,11708931960018;8,62691721209922;24,0573526875589;2,42049502081013e-05;0,00249223027752109
"NDOR1";0,993204995435964;5,93288640645848;24,0418734758774;2,43177375763764e-05;0,00249223027752109
"ABCC10";0,887105790021761;5,72137654441815;24,038944725703;2,43391403260825e-05;0,00249223027752109
"MARS";1,01511367328192;7,10353462400404;24,03162820513;2,43926956004621e-05;0,00249223027752109
"ATPIF1";1,02916204441056;5,72105395748626;23,9538606582769;2,49697402989327e-05;0,00252840914937675
"TMEM236";3,73569626130789;2,59242326010939;23,9092256885695;2,53074759886989e-05;0,00253992995741446
"ANKS3";1,14262839484994;4,59258689350307;23,7700005178727;2,63924969379768e-05;0,00261515669203833
"DMTF1";1,05835952366117;6,75605421601008;23,7542641224028;2,65182099977434e-05;0,00261515669203833
"LOC102724814";1,1172886491787;5,48379967710428;23,7077263527625;2,68937240261807e-05;0,00262932520845616
"DENND1C";0,967652846391264;6,19135627872022;23,6471544928563;2,73909663766421e-05;0,00264474446717267
"CXCL8";-2,93142770698808;11,3713062820591;23,6318861582255;2,75178420885614e-05;0,00264474446717267
"ZNF558";0,992510645387437;5,62070720433182;23,5594954156945;2,81279497104301e-05;0,00268066451820158
"TNFAIP3";-2,46683470409752;10,247320102051;23,5120475293952;2,85356288142713e-05;0,00269685471985543
"WDR47";-1,21534673021953;5,39724165117571;23,4585549257732;2,90027892109298e-05;0,00270082239194284
"KLF6";-1,94091654309899;10,6232049381463;23,4527575800369;2,90539045778174e-05;0,00270082239194284
"PPP1R15A";-2,46924634759726;11,6460102703702;23,3589212166836;2,98947181907678e-05;0,00275639023578454
"DNAJA1";-1,95343189532227;10,0088816091335;23,3065295169879;3,03753894640853e-05;0,00277185858441153
"PTGER4";-2,28913302649686;8,25485255299073;23,2875754800805;3,05513026233525e-05;0,00277185858441153
"HAUS2";-2,07253249915759;5,81835223624973;23,2319741145226;3,10736177954235e-05;0,00278501144234961
"MTHFSD";1,79849446306366;4,18258130754865;23,2055224905322;3,13254270187431e-05;0,00278501144234961
"EIF3A";-0,761360878468122;7,91858442777591;23,1942929102956;3,1432983389538e-05;0,00278501144234961
"DGCR8";1,32691053051699;4,94851864749165;23,0676966048144;3,26730453422424e-05;0,00285075824339916
"PABPC1";-1,00239264795679;10,2177978847473;23,0386656789431;3,29646811352087e-05;0,00285075824339916
"ASTN2";-4,25233806006707;3,13581073079488;23,0333483406439;3,30183966867573e-05;0,00285075824339916
"LPL";-2,63440522562537;6,7225196591003;23,0171276059364;3,31828335949239e-05;0,00285075824339916
"GSDMD";0,924233362883319;6,38596609924717;22,9927235492376;3,34318707673122e-05;0,00285075824339916
"IFRD1";-1,8844254206121;9,03660983740146;22,9360050718786;3,40183759761937e-05;0,00286293555307015
"HSP90AA1";-2,34995888235552;13,6966915103192;22,9301481064822;3,40795608556979e-05;0,00286293555307015
"EIF1B";-1,09129229278126;5,74654011318523;22,8647202563139;3,47710627508833e-05;0,00288696274059428
"LUC7L3";1,34242200944992;7,95519852024733;22,818896153757;3,52642474532116e-05;0,00288696274059428
"REL";-1,96190658162506;8,44359354876381;22,7732883116726;3,57624952580513e-05;0,00288696274059428
"RILPL2";-1,61215430483873;6,14224921595127;22,7558288827959;3,595520890512e-05;0,00288696274059428
"NPM1";-1,00463090000619;8,62699276666422;22,7515817792662;3,60022543238947e-05;0,00288696274059428
"LYVE1";2,38605495458226;6,89796164862862;22,7397809696589;3,61333164626183e-05;0,00288696274059428
"CDK5RAP3";0,884518770807149;7,92351623700809;22,7385073160011;3,61474922109504e-05;0,00288696274059428
"ZNF780B";1,26761918457731;5,33214639322934;22,5501491799338;3,83104443226657e-05;0,00300360686543024
"GPS2";0,918473298457619;5,47889412494198;22,5290338051381;3,85613583703098e-05;0,00300360686543024
"LINC01410";1,40069660659789;5,58386709909771;22,5210780604663;3,86563491618265e-05;0,00300360686543024
"CDV3";-0,77734663636994;7,88525505913226;22,5175540636416;3,86985048063454e-05;0,00300360686543024
"ZFP3";1,53900727775997;4,20702630146573;22,4980911267392;3,89322113762671e-05;0,00300360686543024
"ZFAND5";-1,52347984776497;8,94885354332267;22,454000427122;3,94672107504164e-05;0,00302430835892211
"DDX3X";-1,39691690371511;10,4225181046515;22,4232920926841;3,98444423094742e-05;0,00303272362571642
"CCL4L1";-4,77209330012925;6,63312641113595;22,3673332069601;4,05417530686349e-05;0,00303519351342783
"HADHA";-0,869174766674687;7,28451553984374;22,3571571252021;4,06699468870657e-05;0,00303519351342783
"MRAS";-1,70278828458867;4,76896071149679;22,3563777740912;4,06797825624751e-05;0,00303519351342783
"GNL1";-1,46018221613846;5,78249497767364;22,3246243278348;4,10826803275807e-05;0,0030452201150006
"UNC13D";1,0541044464229;6,32031130899201;22,2807129600181;4,16468463228348e-05;0,00306699275420305
"HOMER1";-3,47381067188487;4,11521173430084;22,255571960826;4,19735570027188e-05;0,00307111038688925
"NFKB1";-2,22945573004962;7,35976797255297;22,2105581798395;4,25653439072726e-05;0,0030875932802457
"EIF4B";-1,10125905891891;8,68052647605632;22,1854443879975;4,2899359633306e-05;0,0030875932802457
"IFFO2";-1,90356415458045;4,88049398404611;22,1767544997231;4,30155840118879e-05;0,0030875932802457
"TAL1";1,15227333348673;7,36074291717368;22,0920359777354;4,41663690215468e-05;0,00315025654763121
"TTC13";1,09986999237677;5,78489396082285;21,959057789262;4,60392032974137e-05;0,00322629527525716
"ZC3H12A";-1,87249177926009;7,26124584662333;21,9560015155875;4,60832273240668e-05;0,00322629527525716
"ARIH1";-1,14059826496783;6,90979859928918;21,9558182567453;4,60858684941064e-05;0,00322629527525716
"EIF1";-1,25866207328358;9,98122423208025;21,908358811697;4,67753139903037e-05;0,00324308776118136
"EIF4G2";-0,816088327397136;9,74949844160913;21,8965152142268;4,69490708654652e-05;0,00324308776118136
"NEDD9";-2,24401739137997;6,50544893339526;21,8806013374128;4,71836240715037e-05;0,00324308776118136
"PCDH12";2,03853966666697;4,82718781344246;21,8005452196741;4,83826144009713e-05;0,00330355627848269
"KIF1B";-1,32820458548248;6,14552167754957;21,7832439613353;4,86459658325201e-05;0,00330355627848269
"CCL4";-3,07267621669045;8,4651128539798;21,753033783198;4,910947198485e-05;0,003315181677263
"ABL2";-2,04210274714728;7,41272116631102;21,7227354970836;4,95790496352605e-05;0,00332707693439935
"PAF1";-0,970851722442571;6,21909549445383;21,6931059938653;5,00428822701523e-05;0,00333844898721057
"CDKN1C";-2,30881748302749;5,37166177720277;21,6689671076557;5,04241732831344e-05;0,00334421373803525
"CHKB";1,03567420349976;6,32160938278344;21,621901476885;5,11765211947856e-05;0,00337372775758417
"ECHDC2";1,29567946587299;4,69913862947472;21,5972844080055;5,15747734069344e-05;0,00337372775758417
"MIR34AHG";1,73051776372374;4,4512929000411;21,5858039550766;5,17616285882767e-05;0,00337372775758417
"LOC100505771";1,88500880578188;3,0945526604536;21,5669562024427;5,20699563400947e-05;0,00337443071344579
"LUC7L";1,01038580227899;6,24720411417204;21,4669829355149;5,37383892270955e-05;0,00346276745582097
"FABP5";-2,19929117408034;5,54519831286047;21,4109162078442;5,46988771568057e-05;0,00349235402816441
"ICAM4";-2,60579970153564;4,4233956744265;21,4042998386506;5,48134218334596e-05;0,00349235402816441
"VAT1";-1,6420107941439;6,39190789507494;21,2605413079105;5,73662484481344e-05;0,00363430349430311
"C5AR1";-1,7274257918922;8,41906474718108;21,2432198114167;5,76822704324628e-05;0,00363430349430311
"ZMIZ1";-1,17711030491074;7,26663792407158;21,2200165001511;5,81085074798202e-05;0,00364093139960575
"ORMDL1";0,906572875702756;5,49631827615944;21,043588412708;6,14610853999462e-05;0,00382983609626807
"AKR1B1";-0,850980483760446;7,5277822720334;20,9570102225672;6,3180992196012e-05;0,00391549525953537
"ATP6V1B2";-0,844532025426244;8,53742583844029;20,9370397627911;6,35849327457535e-05;0,00391911262103038
"JUND";-1,89463434992279;8,89732347147487;20,8794951752152;6,47643179357983e-05;0,00397022772816156
"GLA";-1,2485387729612;6,70390145023136;20,8431308913955;6,55215901737341e-05;0,00399505566752859
"SLC38A7";1,00495329444477;4,63325362124736;20,8085598102855;6,62502569238606e-05;0,00401788322873531
"CYTH4";0,945939045304546;7,9793709732125;20,7735130680793;6,69977538465191e-05;0,00404160386368815
"SWAP70";-0,813638157920734;7,56136581956847;20,6945909962616;6,87140933248832e-05;0,00412320916612434
"MED15";0,745026012837263;6,30658097006253;20,6299077192962;7,01556467968323e-05;0,00416737348894152
"MXD4";1,0287365038433;6,96819498375492;20,6220559406895;7,03328114652048e-05;0,00416737348894152
"FCN1";3,30825839787147;4,2221532525162;20,6123494585825;7,05524830153225e-05;0,00416737348894152
"CHFR";0,776432841664798;5,99276612822344;20,5494392352115;7,19940422583082e-05;0,00423048929145841
"ALAS1";-1,53996663941485;7,23489007753866;20,5218631080221;7,26357839128553e-05;0,00424619806884378
"HSPA8";-1,90545733748058;12,1705304812158;20,4836979019039;7,35340075614438e-05;0,00427666246027864
"USP38";-1,34319961905811;6,18843184118178;20,439876346618;7,45799474067611e-05;0,00431536318132693
"ANKRD42";-1,65867265306782;4,54636888727449;20,4162416441947;7,51506234101071e-05;0,0043263107618986
"ZBED4";1,02633733245346;4,92419302188654;20,3429321454243;7,69504740616696e-05;0,00440755215319896
"ATP1A1";-0,919874966830355;8,57268406014996;20,3164388113853;7,76121552857605e-05;0,00442311282962719
"PRKCE";-1,80312875732132;3,89940743753142;20,2113908197622;8,02959541837184e-05;0,00454080340420828
"HSPH1";-2,56434233249993;11,4434560776753;20,2043993993508;8,04780428750431e-05;0,00454080340420828
"ARID4A";-1,00550363862945;6,19312687723863;20,0493358780789;8,46316070519095e-05;0,00475152007710745
"PIAS3";0,962247145347203;5,19486247367374;19,9647882765403;8,69918685493946e-05;0,0048319430652965
"RGS1";-2,1656146744151;11,50448929515;19,9467256405783;8,75051321601316e-05;0,0048319430652965
"RRAGD";-2,13633621620388;4,70894940927421;19,9377456032134;8,77615049328583e-05;0,0048319430652965
"RCN3";1,36645234407395;6,47320822440611;19,9375080285185;8,77682983379842e-05;0,0048319430652965
"RASGEF1B";-2,44226107612376;6,78196594760351;19,911840864957;8,85055517886486e-05;0,00483284787137406
"TCP1";-1,62936054955661;8,96928697107842;19,9072880241122;8,86370123662644e-05;0,00483284787137406
"APLP1";-4,01146787959122;3,80588079380392;19,8367438272643;9,07006995730163e-05;0,00490700538745255
"OSBPL8";-1,13383157120177;6,68136904037459;19,8312867025081;9,08624575756137e-05;0,00490700538745255
"ZBTB21";-1,57031209197015;6,13683793009728;19,7831451081434;9,23028206082177e-05;0,00494127378180418
"MIR155HG";-3,01311921862772;4,6295390360429;19,7809722428399;9,23684015291849e-05;0,00494127378180418
"ARFGAP1";0,778671901619047;6,40806358609438;19,753415450224;9,32044290414091e-05;0,00494901279465716
"TRMT11";1,95914618060692;3,81337243356317;19,7474707954492;9,33858335293741e-05;0,00494901279465716
"ZNF165";-2,4351031156505;3,91398323123974;19,6889590697102;9,51915296105125e-05;0,00500995483504296
"CCNI";-1,06426361027633;7,16386971357605;19,6816624948007;9,54192967436098e-05;0,00500995483504296
"BRAT1";0,684169694465791;5,56383759828936;19,6365689374162;9,68398473290089e-05;0,00506110925602899
"TRIM65";1,10201454626622;4,74487123299263;19,5901922153751;9,83243176244774e-05;0,00507071808847433
"MYO7A";1,25940529916818;6,92397690793763;19,5813998639059;9,86084717955124e-05;0,00507071808847433
"IL6";-2,50602242389146;5,8413374497046;19,5743968087129;9,88354239890134e-05;0,00507071808847433
"FEM1C";-1,58027692894875;7,11074822910315;19,5614461160407;9,92565903440266e-05;0,00507071808847433
"NAIP";1,22138569552559;8,25272908368744;19,5591318891679;9,93320516535927e-05;0,00507071808847433
"G0S2";-3,04284855253539;7,65542681531287;19,5385884353153;0,000100004605954111;0,00507071808847433
"PDE4B";-2,00103296862676;8,39406964316266;19,5340602570011;0,000100153500733467;0,00507071808847433
"CCL3L3";-2,82539098927055;7,28632544426228;19,4880453815122;0,000101680001468157;0,00512512398511277
"SNIP1";-1,36991151673341;5,15601056310274;19,4524928958308;0,000102876369422678;0,0051624818832858
"NPIPB5";0,978574314535725;8,47169937079435;19,4089920352276;0,000104360616834799;0,00521389319613859
"AGK";1,01981933035696;5,19326500904065;19,331173603221;0,000107072913905473;0,00527707785576659
"KIF5B";-0,763628784442084;7,55584837986393;19,3282217415841;0,000107177263912732;0,00527707785576659
"BRE-AS1";-2,42514822964119;5,9912073858616;19,3160327280268;0,000107609299927235;0,00527707785576659
"DUSP2";-2,69702880240098;7,39970827812776;19,3156786869903;0,000107621876469665;0,00527707785576659
"CCNL1";-1,33201313296346;9,34343995153409;19,2908441523713;0,000108507984318497;0,00527707785576659
"PPP1R15B";-1,58265623043309;9,20551040916635;19,2882774288455;0,000108600007876324;0,00527707785576659
"GNA13";-2,48165484215784;9,42600332470268;19,2804131093272;0,000108882481108313;0,00527707785576659
"ABI1";-0,738226225201717;7,43205090009942;19,2299846851687;0,000110712467839497;0,00534293658624568
"PCYOX1L";1,63023396594056;5,07956534379137;19,2112232602946;0,000111401626550889;0,00535341460471878
"TNRC6C-AS1";0,868458635026805;5,96783725617404;19,1827465258014;0,000112456392158493;0,00538129933953363
"USF1";0,841464823804988;6,40425470536628;19,1517402102084;0,000113616948576114;0,00541399081429289
"CCDC14";1,0801633335851;5,54575140760222;19,1121474757056;0,000115117452284863;0,00546253985925785
"G3BP2";-1,04333109628815;7,21016655477381;19,0906019566188;0,000115942842056661;0,00547878238235245
"CFAP74";2,53287907179418;4,08072423666178;19,0550728649651;0,000117317715854321;0,00552074778217365
"CADM1";-2,95760294570226;4,93742202416318;19,0290815146934;0,000118334490388202;0,00554558452682894
"EIF2B1";0,936844947734328;5,12550043500431;19,016137723347;0,000118844342206482;0,00554655837433629
"TNFSF10";1,16083488890343;5,15232370619516;18,9946992033757;0,000119693948076112;0,00555561635533679
"ZDHHC8";1,17833077815214;5,42324608731695;18,9688752460662;0,000120725939168962;0,00555561635533679
"TOP2B";-0,668250882681141;6,99220919710581;18,9643157719007;0,000120909128810818;0,00555561635533679
"TLR6";0,840407452000393;6,7013364855826;18,9621088345234;0,000120997904926214;0,00555561635533679
"STRAP";-1,07406062119113;5,95250069090811;18,9203520632863;0,000122690748575376;0,00561062814352151
"ELK2AP";3,47625494218166;5,32651722113002;18,8581407782168;0,00012525974213403;0,00570510335559051
"ZNF641";1,10052419958166;6,23894839751857;18,8443072266666;0,000125838737221656;0,00570854847532318
"ZDHHC21";0,831154122351782;5,41615152850093;18,7982585940769;0,000127786686037375;0,00576053920595784
"GEM";-2,31384293404584;6,60390494975269;18,7883686343849;0,000128209222481818;0,00576053920595784
"THAP6";1,38005953944975;3,93931619251123;18,7813815323812;0,000128508634080534;0,00576053920595784
"PNISR";1,03441468339411;7,88125152228071;18,7486854661595;0,000129919649865778;0,00580086121703853
"CBX4";-1,37300192871644;6,4415641886129;18,7332748620883;0,00013059041146277;0,00580794453489913
"DENND4C";-0,963859212212787;6,55999417083463;18,6844918875083;0,000132738149250477;0,00586609595697223
"PEG10";-3,09901437408116;3,80336060771225;18,6691523929577;0,000133421236273134;0,00586609595697223
"DNAJB6";-1,41413267846832;8,09618944597088;18,6685155970073;0,000133449674358419;0,00586609595697223
"ADGRG5";1,96183616490593;4,92133687487136;18,6274336945257;0,00013529801652196;0,00592438148793647
"DEF8";0,766111287364388;6,16730384200288;18,5876503276939;0,000137113923540256;0,00598080387257709
"EEF1A1";-0,934336959359174;13,1262150745564;18,55996797914;0,000138392775817735;0,00599184972866659
"TRA2B";-1,68965956209058;9,25547916700636;18,5592992146132;0,000138423827608734;0,00599184972866659
"HIF1A";-1,67923016374879;9,29218857318046;18,5470675719344;0,000138993072151495;0,00599361380711068
"TPPP3";-5,94967076889538;4,71842160422579;18,5154137969914;0,000140477795823243;0,0060346919789068
"MARCO";3,26010776647968;4,56950219771053;18,4834110049585;0,000141996063847096;0,0060768956984525
"EZR";-1,32091826945579;7,41185476720123;18,4659994301115;0,000142829427014495;0,00608958094650897
"FAM222A";-3,90271134105595;3,30034792459095;18,4373189250155;0,000144213521190354;0,00611510975636406
"DEDD2";-1,61978107982753;6,61964303316944;18,4086032922712;0,000145613622369658;0,00611510975636406
"PIGA";-1,47168396180666;5,88397681463229;18,4031345300411;0,000145881901612171;0,00611510975636406
"IFNLR1";-1,94956919592993;4,98387982132798;18,4029943537855;0,000145888785103747;0,00611510975636406
"SLC41A1";-1,30144965351511;5,92393486327075;18,3974509540101;0,000146161276513005;0,00611510975636406
"PLEKHG2";-1,77544035734241;6,72924559047912;18,370483368996;0,000147494645747246;0,00611510975636406
"ZNF514";1,26336175173368;5,54857410783079;18,3618523057463;0,000147924125236341;0,00611510975636406
